stat_name,statcategory,ssg,en_stat_name
"{""de_de"":""Erstellte Rüstungspakete –Ø pro 10 Min."",""en_gb"":""Armor |Rpl {0}:Pack:Packs; Created - Avg per 10 Min"",""en_us"":""Armor |Rpl {0}:Pack:Packs; Created - Avg per 10 Min"",""es_es"":""|Rpl {0}:Pack de armadura creado:Packs de armadura creados;: media en 10 min"",""es_mx"":""|Rpl {0}:Suministro de armadura creado:Suministros de armadura creados; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Module d’armure créé:Modules d’armure créés; - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Modulo d'armatura creato:Moduli d'armatura creati; - Media 10 min."",""ja_jp"":""〈アーマー・パック〉作成 - 10分平均値"",""ko_kr"":""방어구 팩 생성 - 10분당 평균"",""pl_pl"":""|Rpl {0}:Wykute Pancerze:Wykute Pancerze:Wykute Pancerze; – średnio na 10 min."",""pt_br"":""|Rpl {0}:Implemento de Armadura criado:Implementos de Armadura criados; - média por 10 min"",""pt_pt"":""|Rpl {0}:Implemento de Armadura criado:Implementos de Armadura criados; - média por 10 min"",""ru_ru"":""|Rpl {0}:Комплект брони создан:Комплекта брони создано:Комплектов брони создано; (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟制造护甲包"",""zh_tw"":""平均每十分鐘製造的裝甲包數量""}",Hero,1249,Armor |Rpl {0}:Pack:Packs; Created - Avg per 10 Min
"{""de_de"":""Kills mit Geschmolzener Kern –Ø pro 10 Min."",""en_gb"":""Molten Core |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Molten Core |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Fusión nuclear activa: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Núcleo de magma - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Cœur de magma - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Nucleo Ardente - Media 10 min."",""ja_jp"":""〈モルテン・コア〉キル - 10分平均値"",""ko_kr"":""초고열 용광로로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Przegrzaniem – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Núcleo Fundido - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Núcleo Fundido - média por 10 min"",""ru_ru"":""|Rpl {0}:Убийство:Убийства:Убийств; во время «Перегрева» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟熔火核心消灭"",""zh_tw"":""爐心超載平均每十分鐘擊殺數""}",Hero,1250,Molten Core |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Torbjörn –Ø pro 10 Min."",""en_gb"":""Torbjörn |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Torbjörn |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Torbjörn: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Torbjörn - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Torbjörn - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; di Torbjörn - Media 10 min."",""ja_jp"":""キル（本体） - 10分平均値"",""ko_kr"":""토르비욘이 직접 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; jako Torbjörn – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; de Torbjörn - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; de Torbjörn - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; Торбьорном (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟托比昂消灭"",""zh_tw"":""托比昂平均每十分鐘擊殺數""}",Hero,1251,Torbjörn |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Geschütz-Kills –Ø pro 10 Min."",""en_gb"":""Turret |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Turret |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con torreta: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Torreta - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Tourelle - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Torretta - Media 10 min."",""ja_jp"":""タレット・キル - 10分平均値"",""ko_kr"":""포탑으로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Wieżyczką – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; de torre - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; de torre - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; турелью (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟炮台消灭"",""zh_tw"":""砲塔平均每十分鐘擊殺數""}",Hero,1252,Turret |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Ansturm –Ø pro 10 Min."",""en_gb"":""Charge |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Charge |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Embestida: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Carga - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Charge - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Carica - Media 10 min."",""ja_jp"":""〈チャージ〉キル - 10分平均値"",""ko_kr"":""돌진으로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Szarżą – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Investida - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Investida - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Рывком» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟冲锋消灭"",""zh_tw"":""衝鋒平均每十分鐘擊殺數""}",Hero,1253,Charge |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Geblockter Schaden –Ø pro 10 Min."",""en_gb"":""Damage Blocked - Avg per 10 Min"",""en_us"":""Damage Blocked - Avg per 10 Min"",""es_es"":""Daño bloqueado: media en 10 min"",""es_mx"":""Daño bloqueado - Promedio por 10 minutos"",""fr_fr"":""Dégâts bloqués - Moyenne en 10 min"",""it_it"":""Danni bloccati - Media 10 min."",""ja_jp"":""ブロックしたダメージ - 10分平均値"",""ko_kr"":""막은 피해 - 10분당 평균"",""pl_pl"":""Zablokowane obrażenia – średnio na 10 min."",""pt_br"":""Dano bloqueado - média por 10 min"",""pt_pt"":""Dano bloqueado - média por 10 min"",""ru_ru"":""Урона заблокировано (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟阻挡伤害量"",""zh_tw"":""平均每十分鐘傷害格擋量""}",Hero,1254,Damage Blocked - Avg per 10 Min
"{""de_de"":""Kills mit Erdstoß –Ø pro 10 Min."",""en_gb"":""Earthshatter |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Earthshatter |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Seísmo: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Quebrantasuelos - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Choc sismique - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Schianto Sismico - Media 10 min."",""ja_jp"":""〈アース・シャター〉キル - 10分平均値"",""ko_kr"":""대지분쇄로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Zdruzgotaniem – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Abalo Terrestre - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Abalo Terrestre - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Землетрясением» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟裂地猛击消灭"",""zh_tw"":""地裂擊平均每十分鐘擊殺數""}",Hero,1255,Earthshatter |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Feuerschlag –Ø pro 10 Min."",""en_gb"":""Fire Strike |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Fire Strike |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda de fuego: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Ataque ígneo - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Frappe de feu - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Dardo di Fuoco - Media 10 min."",""ja_jp"":""〈ファイア・ストライク〉キル - 10分平均値"",""ko_kr"":""화염 강타로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Ognistym Uderzeniem – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Tiro Flamejante - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Tiro Flamejante - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Огненным ударом» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟烈焰打击消灭"",""zh_tw"":""烈焰擊平均每十分鐘擊殺數""}",Hero,1256,Fire Strike |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Festgesetzte Gegner –Ø pro 10 Min."",""en_gb"":""|Rpl {0}:Enemy:Enemies; Trapped - Avg per 10 Min"",""en_us"":""|Rpl {0}:Enemy:Enemies; Trapped - Avg per 10 Min"",""es_es"":""|Rpl {0}:Enemigo atrapado:Enemigos atrapados;: media en 10 min"",""es_mx"":""|Rpl {0}:Enemigo atrapado:Enemigos atrapados; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Ennemi piégé:Ennemis piégés; - Moyenne en 10 min"",""it_it"":""|Rpl {0}: Nemico intrappolato:Nemici intrappolati; - Media 10 min."",""ja_jp"":""罠にかけた敵 - 10分平均値"",""ko_kr"":""덫에 걸린 적 - 10분당 평균"",""pl_pl"":""|Rpl {0}:wrogowie:wrogowie:wrogowie; w Potrzasku – średnio na 10 min."",""pt_br"":""|Rpl {0}:Inimigo preso por armadilha:Inimigos presos por armadilhas; - média por 10 min"",""pt_pt"":""|Rpl {0}:Inimigo preso por armadilha:Inimigos presos por armadilhas; - média por 10 min"",""ru_ru"":""|Rpl {0}:Враг попался:Врага попалось:Врагов попалось; в «Капкан» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟困住敌人"",""zh_tw"":""平均每十分鐘捕捉的敵人數""}",Hero,1257,|Rpl {0}:Enemy:Enemies; Trapped - Avg per 10 Min
"{""de_de"":""Kills mit Kamikaze{d}reifen –Ø pro 10 Min."",""en_gb"":""RIP-Tire |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""RIP-Tire |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Rueda explosiva: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Neumático desgarrador - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Pneumastic - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Rotobomba - Media 10 min."",""ja_jp"":""〈RIPタイヤ〉キル - 10分平均値"",""ko_kr"":""죽이는 타이어로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Mord-Oponą – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Pneu da Morte - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Pneu da Morte - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Адской шиной» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟炸弹轮胎消灭"",""zh_tw"":""地獄飛輪平均每十分鐘擊殺數""}",Hero,1258,RIP-Tire |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Blizzard –Ø pro 10 Min."",""en_gb"":""Blizzard |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Blizzard |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Ventisca: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Ventisca - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Blizzard - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Tormenta - Media 10 min."",""ja_jp"":""〈ブリザード〉キル - 10分平均値"",""ko_kr"":""눈보라로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Zamiecią – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Nevasca - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Nevasca - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Вьюгой» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟暴雪消灭"",""zh_tw"":""暴風雪平均每十分鐘擊殺數""}",Hero,1259,Blizzard |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Geblockter Schaden –Ø pro 10 Min."",""en_gb"":""Damage Blocked - Avg per 10 Min"",""en_us"":""Damage Blocked - Avg per 10 Min"",""es_es"":""Daño bloqueado: media en 10 min"",""es_mx"":""Daño bloqueado - Promedio por 10 minutos"",""fr_fr"":""Dégâts bloqués - Moyenne en 10 min"",""it_it"":""Danni bloccati - Media 10 min."",""ja_jp"":""ブロックしたダメージ - 10分平均値"",""ko_kr"":""막은 피해 - 10분당 평균"",""pl_pl"":""Zablokowane obrażenia – średnio na 10 min."",""pt_br"":""Dano bloqueado - média por 10 min"",""pt_pt"":""Dano bloqueado - média por 10 min"",""ru_ru"":""Урона заблокировано (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟阻挡伤害量"",""zh_tw"":""平均每十分鐘傷害格擋量""}",Hero,1260,Damage Blocked - Avg per 10 Min
"{""de_de"":""Eingefrorene Gegner –Ø pro 10 Min."",""en_gb"":""|Rpl {0}:Enemy:Enemies; Frozen - Avg per 10 Min"",""en_us"":""|Rpl {0}:Enemy:Enemies; Frozen - Avg per 10 Min"",""es_es"":""|Rpl {0}:Enemigo congelado:Enemigos congelados;: media en 10 min"",""es_mx"":""|Rpl {0}:Enemigo congelado:Enemigos congelados; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Ennemi gelé:Ennemis gelés; - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Nemico congelato:Nemici congelati; - Media 10 min."",""ja_jp"":""凍らせた敵 - 10分平均値"",""ko_kr"":""얼린 적 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zamrożeni:zamrożeni:zamrożeni; wrogowie – średnio na 10 min."",""pt_br"":""|Rpl {0}:Inimigo congelado:Inimigos congelados; - média por 10 min"",""pt_pt"":""|Rpl {0}:Inimigo congelado:Inimigos congelados; - média por 10 min"",""ru_ru"":""|Rpl {0}:Враг заморожен:Врага заморожено:Врагов заморожено; (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟冰冻敌人"",""zh_tw"":""平均每十分鐘凍結的敵人數""}",Hero,1261,|Rpl {0}:Enemy:Enemies; Frozen - Avg per 10 Min
"{""de_de"":""Geblockter Schaden –Ø pro 10 Min."",""en_gb"":""Damage Blocked - Avg per 10 Min"",""en_us"":""Damage Blocked - Avg per 10 Min"",""es_es"":""Daño bloqueado: media en 10 min"",""es_mx"":""Daño bloqueado - Promedio por 10 minutos"",""fr_fr"":""Dégâts bloqués - Moyenne en 10 min"",""it_it"":""Danni bloccati - Media 10 min."",""ja_jp"":""ブロックしたダメージ - 10分平均値"",""ko_kr"":""막은 피해 - 10분당 평균"",""pl_pl"":""Zablokowane obrażenia – średnio na 10 min."",""pt_br"":""Dano bloqueado - média por 10 min"",""pt_pt"":""Dano bloqueado - média por 10 min"",""ru_ru"":""Урона заблокировано (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟阻挡伤害量"",""zh_tw"":""平均每十分鐘傷害格擋量""}",Hero,1262,Damage Blocked - Avg per 10 Min
"{""de_de"":""Kills mit Gravitonbomben –Ø pro 10 Min."",""en_gb"":""Graviton Surge |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Graviton Surge |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Bomba de gravedad: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; con Oleada de gravitones - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Orbe à gravitons - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Bomba Gravitonica - Media 10 min."",""ja_jp"":""〈グラビトン・サージ〉キル - 10分平均値"",""ko_kr"":""중력자탄으로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Uderzeniem Grawitonowym – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; por Surto de Grávitons - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Surto de Grávitons - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Гравитонным импульсом» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟重力喷涌消灭"",""zh_tw"":""引力彈平均每十分鐘擊殺數""}",Hero,1263,Graviton Surge |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit hoher Energie –Ø pro 10 Min."",""en_gb"":""High Energy |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""High Energy |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con energía alta: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos con Gran energía; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; sous énergie élevée - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Energia Massima; - Media 10 min."",""ja_jp"":""キル（高エネルギー時） - 10分平均値"",""ko_kr"":""고에너지로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; przy wysokim poziomie energii – średnio na 10 min."",""pt_br"":""|Rpl {0}:Abate:Abates; com Energia Alta - média por 10 min"",""pt_pt"":""|Rpl {0}:Abate:Abates; com Energia Alta - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; при полной зарядке (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟高能消灭"",""zh_tw"":""能量高漲平均每十分鐘擊殺數""}",Hero,1264,High Energy |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Barrieren projiziert –Ø pro 10 Min."",""en_gb"":""Projected |Rpl {0}:Barrier:Barriers; Applied - Avg per 10 Min"",""en_us"":""Projected |Rpl {0}:Barrier:Barriers; Applied - Avg per 10 Min"",""es_es"":""|Rpl {0}:Barrera proyectada aplicada:Barreras proyectadas aplicadas;: media en 10 min"",""es_mx"":""|Rpl {0}:Barrera proyectada aplicada:Barreras proyectadas aplicadas; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Écran généré:Écrans générés; - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Proiezione Difensiva applicata:Proiezioni Difensive applicate; - Media 10 min."",""ja_jp"":""〈バリア・ショット〉付与 - 10分平均値"",""ko_kr"":""방벽 씌우기 - 10분당 평균"",""pl_pl"":""|Rpl {0}:Bariery Projekcyjne:Bariery Projekcyjne:Bariery Projekcyjne; – zastosowania średnio na 10 min."",""pt_br"":""|Rpl {0}:Barreira Projetada aplicada:Barreiras Projetadas aplicadas; - média por 10 min"",""pt_pt"":""|Rpl {0}:Barreira Projetada aplicada:Barreiras Projetadas aplicadas; - média por 10 min"",""ru_ru"":""|Rpl {0}:Дистанционный барьер:Дистанционных барьера:Дистанционных барьеров; (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟使用投射屏障"",""zh_tw"":""投射屏障平均每十分鐘使用數""}",Hero,1265,Projected |Rpl {0}:Barrier:Barriers; Applied - Avg per 10 Min
"{""de_de"":""Kritische Treffer –Ø pro 10 Min."",""en_gb"":""Critical |Rpl {0}:Hit:Hits; - Avg per 10 Min"",""en_us"":""Critical |Rpl {0}:Hit:Hits; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Golpe crítico:Golpes críticos;: media en 10 min"",""es_mx"":""|Rpl {0}:Golpe crítico:Golpes críticos; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Coup critique:Coups critiques; - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Colpo critico:Colpi critici; - Media 10 min."",""ja_jp"":""クリティカル・ヒット - 10分平均値"",""ko_kr"":""치명타 - 10분당 평균"",""pl_pl"":""|Rpl {0}:trafienia krytyczne:trafienia krytyczne:trafienia krytyczne; – średnio na 10 min."",""pt_br"":""|Rpl {0}:Golpe crítico:Golpes críticos; - média por 10 min"",""pt_pt"":""|Rpl {0}:Golpe crítico:Golpes críticos; - média por 10 min"",""ru_ru"":""|Rpl {0}:Критическое попадание:Критических попадания:Критических попаданий; (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟暴击"",""zh_tw"":""平均每十分鐘爆擊數""}",Hero,1266,Critical |Rpl {0}:Hit:Hits; - Avg per 10 Min
